property_id,state,city,price,area_sqft,bedrooms,bathrooms,lot_size_acres,year_built,rental_income,mainroad_access,airconditioning,garage_parking,school_rating,walkability_score,preferred_area,tax_rate,maintenance_cost
990,Georgia,Augusta,677005.0,3589.0,1.0,4.0,1.01,1971,3332.0,Yes,Yes,2.0,10.0,35.0,Yes,,4104.0
991,California,Los Angeles,3817304.0,3566.0,5.0,4.0,2.99,2015,12191.0,Yes,No,3.0,5.0,5.0,Yes,2.52,5009.0
992,Texas,San Antonio,395677.0,2782.0,3.0,1.0,1.9,1992,933.0,No,Yes,2.0,3.0,,No,,6603.0
993,Texas,Dallas,863364.0,4681.0,3.0,4.0,2.05,2002,,No,Yes,0.0,9.0,67.0,Yes,1.37,6820.0
994,Georgia,Augusta,,4614.0,4.0,4.0,4.73,1969,1935.0,No,Yes,3.0,4.0,71.0,No,2.62,1417.0
995,New York,Rochester,350389.0,2604.0,1.0,2.0,2.91,2011,1250.0,Yes,No,1.0,5.0,43.0,Yes,0.72,5275.0
996,Texas,San Antonio,549531.0,3489.0,,2.0,3.08,2012,2109.0,Yes,No,2.0,8.0,99.0,Yes,2.19,4880.0
997,Florida,Orlando,541599.0,1829.0,2.0,4.0,0.97,1957,2218.0,No,No,0.0,5.0,73.0,No,0.61,1852.0
998,Arizona,Mesa,553168.0,2527.0,3.0,2.0,0.62,1966,1933.0,Yes,Yes,1.0,8.0,57.0,No,1.45,5838.0
999,Texas,Dallas,1466389.0,3169.0,1.0,4.0,3.25,1963,6163.0,No,Yes,2.0,3.0,68.0,Yes,2.97,5628.0
1000,Arizona,Phoenix,409757.0,2434.0,3.0,2.0,0.23,1951,1371.0,No,Yes,1.0,,96.0,Yes,0.81,4544.0
1001,Georgia,Atlanta,1364000.0,4684.0,5.0,2.0,3.67,1976,6350.0,No,Yes,3.0,1.0,78.0,Yes,2.78,1801.0
1002,New York,Rochester,529428.0,2831.0,1.0,3.0,4.4,1959,1735.0,No,No,2.0,3.0,70.0,No,2.39,2892.0
1003,Florida,Jacksonville,559684.0,1032.0,2.0,,2.24,1999,2641.0,Yes,Yes,,8.0,51.0,No,0.5,5180.0
1004,Georgia,Atlanta,1076062.0,3022.0,3.0,3.0,1.09,1957,4308.0,No,No,3.0,8.0,20.0,Yes,1.06,4193.0
1005,New York,Rochester,462215.0,1383.0,4.0,4.0,2.38,1975,1371.0,Yes,No,0.0,2.0,73.0,Yes,1.92,5003.0
1006,New York,New York City,3973478.0,3347.0,3.0,4.0,4.6,1999,13992.0,No,Yes,0.0,8.0,51.0,Yes,,6472.0
1007,Georgia,Savannah,867986.0,4921.0,1.0,4.0,1.61,1996,2342.0,No,Yes,1.0,9.0,42.0,Yes,1.84,3476.0
1008,Florida,Jacksonville,494718.0,1813.0,3.0,1.0,2.89,2008,1288.0,No,Yes,1.0,4.0,41.0,Yes,2.24,2997.0
1009,New York,Rochester,376519.0,1277.0,4.0,4.0,1.31,1998,814.0,No,No,1.0,9.0,97.0,Yes,,3305.0
1010,Florida,Jacksonville,552864.0,1706.0,3.0,3.0,4.21,2020,1759.0,Yes,Yes,,8.0,22.0,No,1.19,4237.0
1011,Illinois,Chicago,1408208.0,2067.0,5.0,1.0,0.77,1977,3006.0,Yes,No,2.0,8.0,97.0,No,1.34,6326.0
1012,Texas,Austin,1178556.0,2458.0,3.0,4.0,2.92,1974,4640.0,Yes,Yes,0.0,9.0,37.0,Yes,2.4,2624.0
1013,Texas,Dallas,1434755.0,2543.0,3.0,1.0,3.14,2016,4362.0,Yes,Yes,2.0,6.0,55.0,Yes,0.6,6797.0
1014,Nevada,Henderson,523286.0,3627.0,4.0,2.0,2.66,2004,1498.0,Yes,No,,6.0,46.0,No,1.07,6721.0
1015,Florida,Tampa,1168243.0,,1.0,2.0,4.93,1955,5548.0,No,Yes,2.0,10.0,24.0,Yes,1.96,5916.0
1016,Texas,Dallas,1418054.0,2623.0,5.0,1.0,3.69,1961,5248.0,Yes,Yes,2.0,9.0,50.0,Yes,2.17,
1017,Texas,Austin,1945756.0,3807.0,2.0,4.0,3.4,2018,6521.0,Yes,No,1.0,10.0,34.0,No,1.13,3904.0
1018,California,Los Angeles,2175609.0,4658.0,,2.0,4.22,1979,7293.0,No,No,,,17.0,No,1.69,2533.0
1019,New York,Buffalo,240523.0,2669.0,3.0,2.0,4.17,1980,913.0,No,No,0.0,4.0,,Yes,2.63,3230.0
1020,New York,Albany,322649.0,2295.0,3.0,4.0,0.22,2001,1248.0,Yes,Yes,0.0,6.0,73.0,Yes,0.51,5586.0
1021,California,Sacramento,875871.0,4142.0,4.0,3.0,1.05,1966,1892.0,Yes,No,1.0,8.0,,No,0.83,
1022,Georgia,Savannah,624470.0,1102.0,3.0,3.0,3.62,1962,1357.0,Yes,Yes,0.0,9.0,8.0,No,1.01,1055.0
1023,New York,New York City,4659067.0,1970.0,4.0,3.0,3.78,1989,19594.0,No,No,1.0,2.0,81.0,No,1.68,6476.0
1024,Florida,Tampa,717149.0,1648.0,3.0,2.0,1.8,1974,2106.0,Yes,No,1.0,6.0,50.0,Yes,1.01,3912.0
1025,Georgia,Columbus,488507.0,2726.0,1.0,2.0,3.08,1961,2249.0,No,No,0.0,1.0,50.0,No,1.74,3229.0
1026,Illinois,Chicago,421678.0,1361.0,1.0,1.0,1.03,1999,1144.0,No,Yes,3.0,1.0,14.0,No,1.94,5460.0
1027,Texas,Houston,590384.0,2445.0,2.0,4.0,1.25,2004,2158.0,No,Yes,2.0,2.0,18.0,No,0.61,
1028,Florida,Orlando,803664.0,3495.0,,1.0,2.45,1964,4000.0,Yes,No,1.0,2.0,13.0,Yes,2.04,3857.0
1029,Georgia,Atlanta,1000691.0,4843.0,2.0,2.0,4.9,1998,3438.0,No,Yes,2.0,1.0,83.0,No,2.51,1635.0
1030,Florida,Tampa,1117030.0,3541.0,2.0,2.0,1.04,2017,5394.0,Yes,Yes,0.0,5.0,59.0,No,2.55,3516.0
1031,Illinois,Peoria,511175.0,3436.0,4.0,3.0,2.43,1965,1576.0,No,Yes,3.0,2.0,75.0,No,2.9,6537.0
1032,Illinois,Naperville,1723759.0,,2.0,4.0,0.83,2005,6827.0,Yes,No,2.0,1.0,87.0,Yes,1.39,5352.0
1033,Florida,Orlando,705291.0,4565.0,2.0,2.0,2.58,1967,3319.0,No,No,0.0,5.0,8.0,Yes,1.89,1636.0
1034,Florida,Jacksonville,558187.0,3062.0,1.0,3.0,4.36,1961,1950.0,No,No,3.0,8.0,29.0,Yes,1.55,6095.0
1035,Florida,Tampa,895160.0,3526.0,2.0,2.0,3.68,1970,2116.0,Yes,No,3.0,10.0,77.0,Yes,2.27,5157.0
1036,Georgia,Augusta,696378.0,3800.0,3.0,3.0,2.02,1966,1638.0,No,No,,10.0,66.0,No,2.28,4187.0
1037,Illinois,Chicago,774648.0,1179.0,5.0,4.0,4.67,1957,1701.0,No,No,0.0,3.0,6.0,Yes,1.95,5835.0
1038,Arizona,Scottsdale,620092.0,4538.0,1.0,3.0,2.86,2016,,Yes,Yes,0.0,8.0,45.0,No,,4309.0
1039,New York,New York City,3898791.0,,3.0,4.0,1.5,2008,11688.0,No,No,3.0,4.0,,Yes,1.13,2791.0
1040,Texas,San Antonio,326044.0,2947.0,2.0,1.0,0.96,2022,675.0,No,No,1.0,5.0,97.0,Yes,1.47,5921.0
1041,Nevada,Reno,558382.0,3576.0,1.0,4.0,0.93,2009,1883.0,Yes,Yes,3.0,3.0,2.0,Yes,0.77,5279.0
1042,Georgia,Atlanta,1214384.0,3864.0,4.0,4.0,0.85,2002,3315.0,No,No,1.0,,94.0,No,1.33,5260.0
1043,New York,New York City,3205245.0,3483.0,3.0,1.0,1.86,1990,11460.0,No,No,3.0,4.0,44.0,No,1.79,6326.0
1044,California,Los Angeles,,3449.0,2.0,2.0,0.6,1971,10589.0,No,No,3.0,2.0,45.0,Yes,2.58,6182.0
1045,Florida,Miami,618921.0,4256.0,4.0,3.0,2.38,1954,2310.0,Yes,Yes,0.0,10.0,96.0,Yes,1.27,3710.0
1046,Texas,San Antonio,413752.0,3413.0,3.0,2.0,4.9,1990,1876.0,No,No,0.0,4.0,100.0,Yes,1.42,5714.0
1047,Arizona,Scottsdale,1669009.0,955.0,4.0,4.0,0.12,2022,5948.0,Yes,Yes,1.0,6.0,71.0,No,2.5,3095.0
1048,Nevada,Henderson,980436.0,3021.0,1.0,3.0,4.5,1972,2949.0,Yes,No,1.0,7.0,19.0,Yes,2.45,1382.0
1049,Georgia,Savannah,740949.0,3267.0,1.0,4.0,4.48,2009,3672.0,Yes,No,1.0,1.0,29.0,Yes,0.83,1610.0
1050,Nevada,Henderson,819981.0,1998.0,2.0,1.0,1.8,1957,2095.0,Yes,No,2.0,2.0,99.0,Yes,0.6,1892.0
1051,Nevada,Henderson,,934.0,4.0,1.0,3.48,1959,1590.0,No,Yes,1.0,9.0,,No,1.85,4670.0
1052,Illinois,Chicago,495443.0,1016.0,1.0,1.0,0.88,2014,1221.0,No,No,3.0,7.0,59.0,No,1.52,2182.0
1053,Nevada,Henderson,741063.0,1043.0,1.0,3.0,2.6,2008,3084.0,Yes,No,2.0,6.0,24.0,No,1.31,3191.0
1054,New York,Rochester,316731.0,1829.0,5.0,3.0,0.12,1970,1368.0,Yes,Yes,0.0,9.0,,No,,1609.0
1055,Georgia,Columbus,463931.0,2602.0,4.0,1.0,1.56,1976,,No,Yes,2.0,7.0,47.0,Yes,1.26,5056.0
1056,California,San Diego,2789401.0,4282.0,1.0,2.0,3.09,1989,10354.0,No,Yes,0.0,6.0,82.0,Yes,2.8,2610.0
1057,New York,Rochester,,1763.0,2.0,2.0,2.83,2004,1024.0,Yes,No,,,95.0,Yes,0.56,4550.0
1058,Texas,Austin,504317.0,1076.0,5.0,3.0,2.12,1955,,No,Yes,3.0,2.0,35.0,No,0.63,
1059,Nevada,Las Vegas,738079.0,3404.0,4.0,3.0,0.66,1975,1812.0,No,Yes,3.0,4.0,,Yes,2.07,6356.0
1060,Illinois,Chicago,776510.0,851.0,2.0,2.0,3.08,2007,1784.0,No,Yes,0.0,,12.0,Yes,1.11,5798.0
1061,New York,Buffalo,433625.0,1302.0,1.0,4.0,4.28,2019,1560.0,No,Yes,1.0,3.0,26.0,Yes,2.2,6382.0
1062,Florida,Jacksonville,793208.0,2134.0,5.0,3.0,2.5,1975,3536.0,No,No,1.0,8.0,14.0,Yes,,1398.0
1063,Texas,Austin,,731.0,,3.0,3.16,2009,2586.0,Yes,Yes,3.0,7.0,68.0,Yes,1.95,1685.0
1064,Illinois,Springfield,246762.0,4774.0,5.0,2.0,3.23,2001,,Yes,Yes,0.0,8.0,56.0,Yes,2.82,5347.0
1065,Texas,Dallas,1445709.0,2730.0,3.0,2.0,0.2,1957,4347.0,No,Yes,3.0,6.0,4.0,No,2.91,1086.0
1066,Arizona,Tucson,685223.0,3293.0,2.0,,0.41,1953,3286.0,Yes,Yes,3.0,10.0,72.0,Yes,1.76,5789.0
1067,Illinois,Peoria,291832.0,2347.0,,2.0,0.7,1957,666.0,Yes,No,0.0,9.0,38.0,No,2.3,2378.0
1068,Georgia,Savannah,434084.0,4018.0,2.0,1.0,4.81,1998,1587.0,No,No,3.0,5.0,21.0,Yes,2.92,6036.0
1069,Georgia,Atlanta,715276.0,853.0,5.0,1.0,0.3,2001,2968.0,Yes,Yes,1.0,8.0,67.0,No,1.94,2126.0
1070,Florida,Jacksonville,783904.0,,,3.0,4.67,2020,3302.0,Yes,Yes,,3.0,36.0,Yes,2.16,4829.0
1071,Illinois,Springfield,352505.0,2796.0,1.0,3.0,1.76,1996,873.0,No,Yes,1.0,2.0,96.0,No,1.82,6549.0
1072,Nevada,Las Vegas,927404.0,1534.0,4.0,1.0,4.33,1977,4249.0,No,Yes,2.0,9.0,43.0,Yes,2.32,1039.0
1073,New York,Buffalo,275138.0,2654.0,5.0,4.0,1.07,1983,560.0,Yes,No,3.0,1.0,51.0,Yes,0.82,3231.0
1074,California,San Francisco,2013798.0,2206.0,1.0,4.0,4.97,2018,8072.0,Yes,No,0.0,6.0,49.0,Yes,0.8,
1075,Arizona,Scottsdale,1603680.0,1470.0,3.0,2.0,4.93,2009,3208.0,No,No,3.0,,48.0,Yes,0.89,2726.0
1076,Florida,Jacksonville,581615.0,,1.0,1.0,0.62,1973,1645.0,Yes,No,3.0,9.0,60.0,No,2.33,6829.0
1077,New York,Rochester,448733.0,3112.0,2.0,2.0,2.91,1967,2097.0,Yes,Yes,2.0,3.0,43.0,Yes,2.77,1037.0
1078,Arizona,Mesa,1131321.0,2075.0,3.0,4.0,0.26,2018,,No,Yes,0.0,7.0,41.0,No,,2072.0
1079,Georgia,Columbus,670150.0,2592.0,1.0,1.0,2.92,1975,2025.0,No,No,2.0,2.0,,Yes,1.72,1069.0
1080,New York,New York City,3165435.0,,5.0,3.0,2.13,1989,15789.0,No,No,1.0,9.0,61.0,Yes,0.84,2664.0
1081,Georgia,Columbus,375099.0,3682.0,4.0,3.0,3.6,1956,1622.0,No,Yes,3.0,5.0,48.0,No,2.92,6451.0
1082,Georgia,Columbus,612325.0,4219.0,4.0,4.0,0.24,1950,2708.0,No,No,1.0,2.0,95.0,Yes,1.62,6754.0
1083,New York,Buffalo,384253.0,3634.0,3.0,4.0,0.53,2021,929.0,No,Yes,2.0,1.0,3.0,Yes,2.31,4316.0
1084,Texas,San Antonio,,1983.0,,2.0,3.82,2017,3638.0,Yes,No,2.0,5.0,42.0,Yes,1.23,2577.0
1085,New York,Rochester,315201.0,964.0,3.0,,2.54,1978,919.0,Yes,No,2.0,3.0,67.0,No,1.21,1441.0
1086,Nevada,Carson City,901419.0,1225.0,4.0,2.0,2.66,1990,1968.0,No,No,2.0,9.0,81.0,Yes,2.42,1099.0
1087,Florida,Orlando,831418.0,3178.0,1.0,3.0,2.99,1988,2910.0,No,No,3.0,1.0,4.0,Yes,2.63,3595.0
1088,Texas,Houston,381907.0,2174.0,2.0,4.0,2.25,1993,1893.0,Yes,No,2.0,6.0,,Yes,2.21,5528.0
1089,Florida,Tampa,526263.0,1971.0,1.0,4.0,4.16,2002,2123.0,No,No,1.0,8.0,36.0,Yes,,6890.0
1090,New York,New York City,4249268.0,3577.0,2.0,,4.4,1977,16228.0,Yes,No,3.0,,59.0,Yes,1.99,6029.0
1091,New York,New York City,2488248.0,3946.0,3.0,4.0,2.18,1972,8503.0,Yes,Yes,0.0,5.0,85.0,Yes,2.82,4770.0
1092,Florida,Miami,1152960.0,3836.0,,1.0,4.93,1984,2958.0,No,Yes,3.0,,,No,1.45,1377.0
1093,Florida,Miami,1003320.0,1702.0,5.0,4.0,1.41,1979,3927.0,No,Yes,2.0,1.0,54.0,No,0.95,
1094,Texas,Dallas,830318.0,2823.0,3.0,1.0,3.95,2008,3395.0,No,Yes,2.0,8.0,95.0,No,1.95,6493.0
1095,Nevada,Carson City,453028.0,698.0,4.0,3.0,0.29,1967,1237.0,No,No,3.0,7.0,25.0,Yes,0.88,3608.0
1096,Texas,Houston,1020214.0,1564.0,5.0,1.0,4.32,1976,4555.0,No,Yes,2.0,3.0,51.0,Yes,1.28,2847.0
1097,Texas,San Antonio,301745.0,3856.0,1.0,4.0,4.21,2002,967.0,Yes,No,1.0,8.0,87.0,Yes,2.55,5992.0
1098,Illinois,Peoria,592107.0,2688.0,4.0,2.0,4.67,1973,1636.0,No,No,2.0,2.0,79.0,No,1.08,6429.0
1099,Illinois,Springfield,252409.0,3102.0,2.0,3.0,2.41,1962,1130.0,No,No,0.0,2.0,80.0,Yes,1.8,5099.0
1100,Georgia,Augusta,586671.0,1509.0,2.0,2.0,3.34,2007,2556.0,No,Yes,3.0,10.0,32.0,No,2.08,4552.0
1101,Illinois,Peoria,697938.0,1725.0,4.0,1.0,4.26,1960,1436.0,No,Yes,1.0,2.0,54.0,No,1.69,1275.0
1102,Florida,Miami,1502263.0,3397.0,1.0,4.0,0.5,1975,5915.0,No,No,3.0,9.0,84.0,No,2.49,6468.0
1103,Florida,Orlando,706099.0,752.0,2.0,1.0,2.09,2001,1749.0,No,Yes,1.0,9.0,3.0,No,1.11,6561.0
1104,Georgia,Columbus,350280.0,736.0,3.0,2.0,4.1,1963,1200.0,No,Yes,3.0,1.0,15.0,Yes,2.65,6001.0
1105,New York,Buffalo,234279.0,3077.0,4.0,4.0,2.72,1980,1015.0,No,Yes,3.0,7.0,30.0,Yes,2.4,3737.0
1106,Florida,Miami,1310899.0,2433.0,4.0,1.0,1.21,1997,3221.0,No,Yes,1.0,3.0,5.0,No,1.51,1907.0
1107,Arizona,Mesa,949752.0,3700.0,4.0,1.0,4.1,1959,4165.0,Yes,No,0.0,7.0,60.0,No,1.82,1054.0
1108,Arizona,Scottsdale,1984049.0,684.0,2.0,2.0,1.08,2012,9815.0,Yes,Yes,3.0,4.0,68.0,Yes,1.92,2368.0
1109,Florida,Orlando,830043.0,3285.0,,4.0,4.42,1951,4131.0,Yes,Yes,1.0,3.0,53.0,No,,2481.0
1110,California,San Francisco,4899833.0,2595.0,,3.0,0.53,2007,12860.0,No,Yes,0.0,5.0,46.0,Yes,2.91,3947.0
1111,Texas,Houston,327986.0,2068.0,3.0,1.0,3.96,1954,1486.0,Yes,Yes,1.0,,75.0,Yes,2.79,6141.0
1112,Texas,Austin,525601.0,2706.0,4.0,1.0,4.23,2022,2553.0,Yes,Yes,1.0,4.0,71.0,Yes,0.97,5869.0
1113,Arizona,Scottsdale,1456616.0,610.0,3.0,,0.32,1971,5447.0,Yes,No,2.0,3.0,29.0,No,2.25,4401.0
1114,Texas,Houston,993831.0,3952.0,5.0,1.0,0.14,1974,4125.0,Yes,No,2.0,10.0,52.0,Yes,2.31,4639.0
1115,Texas,Austin,1314324.0,2038.0,3.0,,0.46,1990,4346.0,Yes,Yes,1.0,3.0,20.0,Yes,0.93,4207.0
1116,New York,Rochester,452546.0,644.0,4.0,3.0,2.78,2022,1749.0,Yes,Yes,1.0,7.0,16.0,Yes,1.24,2225.0
1117,Texas,Houston,351771.0,3663.0,1.0,1.0,0.83,1978,808.0,Yes,Yes,0.0,8.0,47.0,No,2.78,6785.0
1118,California,Los Angeles,,1614.0,2.0,3.0,1.26,2003,10860.0,Yes,No,,4.0,30.0,No,1.9,5568.0
1119,Illinois,Chicago,658214.0,4769.0,,3.0,0.42,1963,2808.0,No,No,2.0,9.0,46.0,No,0.81,2248.0
1120,Georgia,Savannah,619340.0,2631.0,1.0,1.0,3.17,2010,2227.0,Yes,No,2.0,8.0,,Yes,1.33,1548.0
1121,Texas,San Antonio,550719.0,,,3.0,3.99,1955,1573.0,No,No,3.0,6.0,76.0,Yes,0.7,5708.0
1122,Georgia,Augusta,588292.0,4826.0,4.0,4.0,0.15,1980,2604.0,Yes,No,2.0,8.0,28.0,No,,3780.0
1123,Nevada,Henderson,1196858.0,2650.0,4.0,4.0,1.78,1984,3785.0,Yes,Yes,2.0,4.0,62.0,No,1.23,6808.0
1124,Georgia,Columbus,660937.0,3130.0,4.0,1.0,4.91,1954,,Yes,Yes,3.0,7.0,9.0,Yes,1.07,1520.0
1125,Nevada,Reno,610756.0,2633.0,1.0,1.0,4.35,2005,2311.0,No,No,,7.0,28.0,No,1.37,6979.0
1126,Nevada,Carson City,642355.0,,5.0,3.0,3.02,1957,1804.0,No,No,2.0,2.0,73.0,No,1.25,5943.0
1127,Texas,Dallas,1468197.0,4637.0,2.0,2.0,3.06,1997,4950.0,Yes,Yes,2.0,6.0,2.0,No,0.61,6050.0
1128,Texas,Houston,621336.0,761.0,4.0,1.0,0.43,1995,1590.0,Yes,No,1.0,6.0,27.0,Yes,2.88,6575.0
1129,New York,Albany,618843.0,,4.0,3.0,4.24,1970,2217.0,Yes,No,,2.0,45.0,No,2.48,
1130,Nevada,Henderson,547431.0,2061.0,4.0,3.0,2.86,1975,2336.0,Yes,Yes,3.0,6.0,61.0,No,2.42,5750.0
1131,New York,Albany,628728.0,3048.0,1.0,2.0,3.83,1982,,Yes,Yes,1.0,6.0,1.0,Yes,1.75,
1132,New York,Rochester,487490.0,3320.0,5.0,4.0,2.25,1954,2166.0,No,No,3.0,10.0,36.0,No,2.0,2013.0
1133,Florida,Orlando,996161.0,2733.0,2.0,1.0,4.63,1950,2752.0,Yes,No,3.0,2.0,28.0,No,2.48,2976.0
1134,California,San Francisco,4908522.0,2386.0,3.0,3.0,0.64,1995,13308.0,No,Yes,2.0,7.0,6.0,No,0.96,3931.0
1135,New York,Buffalo,483783.0,1072.0,2.0,4.0,4.11,2002,2372.0,No,No,0.0,3.0,,No,1.46,3763.0
1136,Texas,Dallas,910578.0,2562.0,1.0,1.0,0.69,1973,3946.0,Yes,No,,9.0,86.0,Yes,1.92,6729.0
1137,New York,Albany,437008.0,3352.0,1.0,4.0,2.33,2005,1165.0,Yes,No,3.0,4.0,,Yes,2.27,4766.0
1138,California,San Diego,2785289.0,3348.0,3.0,3.0,2.68,2002,13835.0,No,No,0.0,4.0,65.0,No,2.48,2361.0
1139,Arizona,Tucson,968991.0,4809.0,5.0,1.0,4.99,1972,4295.0,Yes,No,2.0,10.0,,No,,4666.0
1140,New York,New York City,3132471.0,4737.0,4.0,3.0,2.68,1985,8713.0,Yes,Yes,3.0,1.0,59.0,Yes,,1768.0
1141,Texas,Austin,598741.0,2408.0,,3.0,4.17,1999,,Yes,No,0.0,,21.0,Yes,1.12,2742.0
1142,Arizona,Scottsdale,1884938.0,1885.0,2.0,4.0,2.51,2004,7377.0,Yes,No,3.0,10.0,14.0,No,0.61,2296.0
1143,Arizona,Scottsdale,2205003.0,3057.0,2.0,1.0,2.86,1967,7143.0,No,Yes,1.0,5.0,36.0,Yes,1.82,2606.0
1144,Florida,Jacksonville,592875.0,4370.0,3.0,2.0,4.77,1966,2930.0,Yes,No,1.0,9.0,36.0,No,0.52,4226.0
1145,Georgia,Atlanta,1456459.0,2162.0,3.0,1.0,1.32,1989,3999.0,No,Yes,1.0,9.0,51.0,Yes,0.85,2248.0
1146,New York,New York City,3666902.0,2158.0,1.0,2.0,4.22,1952,9176.0,Yes,Yes,3.0,8.0,61.0,Yes,1.75,4169.0
1147,Texas,Austin,1721003.0,2276.0,4.0,2.0,3.19,1956,7994.0,Yes,Yes,2.0,5.0,50.0,No,2.6,2561.0
1148,Nevada,Carson City,944134.0,1977.0,3.0,3.0,4.49,1955,1919.0,No,Yes,3.0,5.0,74.0,Yes,2.94,2991.0
1149,Nevada,Reno,,4491.0,,2.0,2.84,2007,2522.0,Yes,No,2.0,9.0,91.0,Yes,1.1,6208.0
1150,Florida,Orlando,587333.0,1376.0,1.0,1.0,1.9,1954,2924.0,No,No,1.0,3.0,45.0,No,1.8,3214.0
1151,Texas,Austin,1690033.0,1667.0,5.0,3.0,2.91,1979,3960.0,No,Yes,0.0,,59.0,Yes,1.56,2349.0
1152,Illinois,Chicago,1031487.0,3110.0,2.0,4.0,3.71,1978,3316.0,Yes,No,2.0,7.0,2.0,No,,2230.0
1153,Georgia,Atlanta,685666.0,,1.0,1.0,4.8,1961,3100.0,Yes,Yes,2.0,9.0,39.0,Yes,2.76,6968.0
1154,Illinois,Naperville,1618995.0,4396.0,4.0,3.0,2.64,1982,5883.0,No,No,1.0,5.0,5.0,Yes,2.76,4982.0
1155,Texas,Houston,1006305.0,3188.0,2.0,,0.83,2001,4951.0,No,Yes,3.0,6.0,77.0,Yes,2.89,5452.0
1156,Florida,Miami,,4410.0,2.0,,2.53,1959,4169.0,No,No,0.0,9.0,91.0,Yes,0.5,3663.0
1157,California,Los Angeles,2349063.0,1516.0,3.0,3.0,0.47,2001,5369.0,No,Yes,2.0,9.0,83.0,Yes,0.68,1397.0
1158,Florida,Orlando,,3281.0,2.0,3.0,1.07,1976,1537.0,Yes,Yes,0.0,10.0,42.0,No,2.34,1399.0
1159,California,Sacramento,1025756.0,1917.0,1.0,3.0,0.34,2004,4617.0,Yes,No,0.0,9.0,12.0,Yes,2.93,3192.0
1160,Florida,Jacksonville,350869.0,4299.0,2.0,2.0,4.75,2007,1092.0,Yes,Yes,2.0,7.0,74.0,No,1.05,3222.0
1161,Texas,Austin,773507.0,1460.0,5.0,4.0,3.31,2011,1923.0,No,No,,4.0,58.0,Yes,1.46,4633.0
1162,Nevada,Reno,1410966.0,2419.0,4.0,3.0,2.61,1965,3934.0,No,No,2.0,8.0,1.0,No,0.95,5412.0
1163,Florida,Orlando,326785.0,4672.0,2.0,4.0,4.08,1957,969.0,Yes,Yes,1.0,9.0,78.0,Yes,0.66,2710.0
1164,New York,Buffalo,493890.0,2911.0,,2.0,4.41,1985,2250.0,No,No,1.0,6.0,71.0,No,2.48,5298.0
1165,Illinois,Peoria,624529.0,2154.0,5.0,3.0,3.2,1969,2087.0,No,No,2.0,3.0,99.0,No,1.61,5451.0
1166,Georgia,Augusta,587793.0,3933.0,3.0,1.0,3.92,1957,1861.0,Yes,No,2.0,8.0,53.0,No,,3008.0
1167,New York,Albany,558594.0,1614.0,,1.0,2.44,2005,2301.0,No,No,2.0,2.0,15.0,No,0.92,3993.0
1168,Florida,Miami,810581.0,1394.0,1.0,4.0,4.23,1991,3540.0,Yes,No,0.0,9.0,53.0,No,2.7,5571.0
1169,Florida,Orlando,,4777.0,3.0,1.0,2.18,2009,2692.0,Yes,Yes,2.0,7.0,20.0,No,0.53,6086.0
1170,New York,Rochester,561110.0,3755.0,5.0,3.0,3.57,2021,2205.0,Yes,No,0.0,6.0,40.0,Yes,1.82,2078.0
1171,Illinois,Springfield,213114.0,3616.0,5.0,2.0,2.4,1962,883.0,Yes,No,3.0,10.0,22.0,Yes,2.65,
1172,Nevada,Reno,796447.0,4771.0,1.0,1.0,3.71,1985,3465.0,No,No,0.0,3.0,71.0,Yes,,1407.0
1173,New York,New York City,1817138.0,,5.0,4.0,1.83,2016,6014.0,Yes,No,3.0,5.0,59.0,No,1.37,5994.0
1174,Illinois,Chicago,831435.0,2735.0,5.0,3.0,4.5,1958,2448.0,Yes,Yes,0.0,2.0,,No,1.73,6557.0
1175,Arizona,Scottsdale,775389.0,1863.0,1.0,1.0,2.82,1986,1593.0,Yes,No,0.0,10.0,,Yes,2.03,6972.0
1176,Georgia,Atlanta,1204974.0,3529.0,2.0,4.0,3.49,1975,3173.0,Yes,Yes,0.0,3.0,9.0,Yes,0.62,1482.0
1177,Texas,San Antonio,437794.0,3767.0,5.0,4.0,0.41,2000,1268.0,No,Yes,1.0,9.0,93.0,No,0.77,6213.0
1178,Arizona,Phoenix,938628.0,1565.0,3.0,1.0,1.02,1993,4403.0,No,Yes,0.0,1.0,73.0,No,,4489.0
1179,Texas,Dallas,1233399.0,1548.0,,4.0,2.24,1997,3652.0,Yes,Yes,,9.0,46.0,Yes,2.15,2950.0
1180,Texas,San Antonio,465459.0,4661.0,1.0,2.0,2.84,2018,1082.0,Yes,No,3.0,3.0,98.0,No,1.5,1632.0
1181,Arizona,Phoenix,405255.0,2060.0,1.0,4.0,0.15,2001,844.0,No,Yes,2.0,3.0,90.0,No,,1272.0
1182,Illinois,Springfield,369885.0,4444.0,2.0,1.0,2.72,1957,1260.0,Yes,No,3.0,6.0,57.0,No,2.17,3609.0
1183,Florida,Miami,2407613.0,1741.0,4.0,4.0,3.08,1961,5657.0,Yes,No,1.0,7.0,,No,0.64,4607.0
1184,Florida,Tampa,784037.0,930.0,5.0,1.0,1.83,2015,2864.0,No,No,2.0,1.0,40.0,No,1.25,
1185,Texas,San Antonio,441115.0,3507.0,2.0,2.0,1.07,2021,1140.0,No,No,3.0,9.0,46.0,No,1.44,2723.0
1186,Arizona,Tucson,381377.0,1438.0,3.0,3.0,3.34,1959,1411.0,No,No,1.0,2.0,23.0,Yes,1.43,2317.0
